0.0000596586,-0.5405117869,-0.8061776161,-0.6004467010,-0.7632287145,-0.1564083844,0.1652960926,-1.0361160040,0.1195732281,-0.0859352872,0.1678792387,1.9616705179,0.1583444774,-0.5799832940,0.1687266082,-0.2739384174,-0.5763398409,-0.2799150944,-0.6407573819,0.0641710237,0.1371927708,-0.1830550134,-0.0716759861,1.0061124563,-0.2145467550,-0.4511743188,-0.3549605310,-0.5339471102,-0.6836931109,-0.0783930197,0.1633355469,-0.3192966878,0.6701650620,-0.0843668729,-0.5650244355,-0.5588271022,-0.2338023037,-0.5324949026,-0.1486501694,-0.7342334390,-0.6950727105,-0.2775633335,-0.3551691771,-0.9375067949,0.1814921498,-0.6267942190,-0.3558239937,-0.1662225872,-0.2807338536,0.9929006696,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,0.4643072486,-0.4107915163,-0.3846075237
0.0000192812,-0.8525614738,-0.4093163311,-0.1976224333,-0.6767489314,-0.7891654968,-0.4042230546,-0.2930718064,-0.7836576700,-0.2318076938,-0.4398996532,-0.6000239253,-0.3686407208,-0.4558233321,-0.3428830504,-0.6656967402,-0.2522601187,-0.1437444091,-0.6407573819,-0.2055482566,-0.0010665201,-0.1805469245,-0.3000021875,-0.4094285071,-0.2145467550,-0.4511743188,-0.2015540451,-0.7657908797,-0.6242982149,-0.3417212069,-0.4301809967,-0.3192966878,-0.7000294924,-0.0843668729,0.3085785210,-0.6410121322,-0.2338023037,-0.5324949026,-1.0934745073,0.4341500103,-0.6522325277,-0.2792634964,-0.1477353424,-1.0597692728,-0.7511256933,-0.6267942190,-0.5946107507,-0.9742678404,-0.7626892924,-0.3975964189,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.1155458763,-0.4107915163,-0.3846075237
0.0000656746,-0.4027057886,0.3098768294,-0.6344038248,-0.1714418232,1.3738418818,-0.5377504230,0.5117053390,-0.7065386772,-0.5142436624,-0.0756837353,0.1670377403,0.1583447307,-0.3627036810,-0.2891509831,-0.0957472920,-0.6181565523,-0.2927996218,0.3574231267,-0.2055482566,-0.1731693149,-0.2514478564,-0.2915535271,-0.0555432513,-0.2145467550,0.0210718717,-0.4478684664,0.7852080464,-0.9697971940,-0.2647219300,0.4698337317,-0.3192966878,-0.4319169819,-0.0843668729,-0.4530370831,-0.5805676579,-0.0757363886,-0.3663129210,-1.0934745073,0.0905568898,-0.3557616472,-0.2487929910,-0.3551691771,1.3125171661,-0.3538153768,0.2040952891,-0.6537592411,3.0759243965,-0.2693663538,-1.0850746632,0.4207293689,0.7755641937,0.9828667045,0.0018808548,-0.1166246161,-0.0531003699,-0.1927845776,2.4841985703,0.3315180540
0.0000728264,0.7005050182,-0.1611623913,-0.5478975773,0.6662505865,-0.9239882231,0.0110855689,-0.8577899933,0.8580463529,-0.5382295251,0.5344421864,-0.6575506926,0.0473999418,-0.5799832940,-0.0699450970,0.0235849973,-0.0536306947,-0.0966947079,-0.6407573819,0.3338901997,-0.2512767911,-0.0379784107,-0.2963655889,-0.7633137703,-0.2145467550,-0.2150512189,-0.0068847327,-0.1666135788,0.5015816092,-0.1182458997,0.1257580668,-0.3192966878,0.7093353271,-0.0843668729,-1.0426108837,-0.5100185275,-0.2338023037,-0.4494038820,0.7961741090,-0.7526261210,0.7319971323,-0.2557529211,-0.3551691771,-0.7091897726,0.3130540848,-0.6267942190,0.2957428694,-0.6549359560,0.0414862745,0.4437693655,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.2752760351,-0.4107915163,-0.1791592836
0.0002126423,-0.4632665217,1.1065233946,-0.0874669850,0.9020732641,0.0570085794,-0.8334446549,0.0639491230,2.0042533875,-0.6555076838,0.8863290548,-1.0920603275,2.0443973541,3.2689678669,0.0336585119,0.4212241769,0.0692060217,0.0124756191,1.6467393637,-0.2729780674,-0.3174200654,0.0129606435,-0.2327365577,-0.7633137703,-0.2145467550,-0.6872973442,-0.0891267508,2.3688979149,-1.0998414755,-0.2981452644,0.7666950822,-0.3192966878,0.7524394989,-0.0843668729,-0.5761241317,2.1119055748,-0.1827300936,-0.4494038820,1.7409983873,-0.6021951437,1.5243610144,-0.2741028666,-0.3551691771,-0.9791712165,0.0642936081,-0.6267942190,-0.4273001254,-1.1682032347,-0.6788910627,-1.0671844482,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.1687000096,-0.4107915163,1.8908689022
0.0000780547,0.4708084166,0.1507346928,-0.4615739286,-0.3274085820,0.0821235850,0.5848469138,-0.4765564501,-0.5114386678,-0.2860102952,0.2840091884,0.2717776895,-0.2022241950,-0.2695838809,-0.2061512470,-0.2590056956,0.0038673629,-0.0441942215,-0.6407573819,-0.0706886798,-0.1242950112,-0.2024792284,-0.2439662814,-0.7633137703,-0.2145467550,-0.7660050392,0.5429766178,0.0884084553,0.4190242589,-0.3233527243,-0.0358460471,-0.3192966878,1.2037774324,-0.0843668729,-0.2180485874,-0.3275591731,-0.2338023037,-0.5324949026,-1.0934745073,-0.7446622252,0.1117064655,-0.3003306687,-0.3551691771,-0.9659408927,0.2957053781,-0.6267942190,-0.4114114642,-1.1714620590,-0.7069405913,0.4861374497,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.0412169099,-0.4107915163,-0.3846075237
0.0418893881,2.1989769936,-0.5589737892,-0.7367550135,4.2767071724,1.7641358376,2.3093230724,-1.0735543966,4.2000050545,-0.3578558266,2.0760054588,-0.0523983017,0.5466492772,0.6616140008,0.2636109591,2.2716133595,2.7872934341,1.5434510708,-0.6407573819,0.0641710237,-0.4631522000,0.5529618263,0.4046024084,1.0061124563,-0.2145467550,0.0210718717,-0.4955688715,2.2577347755,1.5198374987,-0.2545425594,1.1164376736,-0.3192966878,9.5866565704,-0.0843668729,0.4876090288,0.3207269311,-0.2338023037,1.2955065966,-0.1486501694,-0.7725147605,-0.7097167373,-0.2883113623,-0.3551691771,0.0463155694,-0.4379771650,0.1013763323,1.7266279459,1.2283964157,0.0946883559,1.4786177874,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.6085501313,-0.4107915163,-0.1116108075
0.0000365595,-0.7796514034,-0.5018984675,-0.3020581901,-0.4270371497,-0.9187887311,0.0680620223,0.0705910549,-0.6161693931,-0.2717957795,-1.0519177914,-0.6072841287,-0.2854326069,-0.6110231280,-0.5154989362,-0.3254531622,-0.4900928140,-0.2433275729,-0.3912122846,-0.3404078484,-0.0611087009,-0.1965694129,-0.2925603688,1.0061124563,-0.2145467550,0.0210718717,-0.5317233205,-0.7736283541,-0.8851058483,0.4648591578,-0.4710611701,-0.3192966878,-0.6773061156,-0.0843668729,2.2997047901,-0.3337142766,-0.2338023037,-0.5324949026,-1.0934745073,-0.7170444727,-0.7130748630,-0.2686930001,-0.2514522970,-0.3904755116,-0.1142852977,0.2670561969,-0.2076368183,-1.0900256634,-0.3306696713,-0.7110213637,0.0176051687,0.5345860124,-0.4413180649,-0.1514956504,-0.1110976636,1.7974917889,0.0345359854,0.2729330957,-0.3736317754
0.0000679802,-0.1042916328,-0.3215623498,-0.7137368917,1.0627652407,0.7703469396,-0.0011043261,-1.0970373154,1.2437984943,-0.6705611348,0.0362097174,-1.0791147947,0.4357051253,-0.6110228300,0.6042339802,0.7937039733,-0.5319095254,-0.2639622390,0.2950368524,0.5361795425,-0.3779478371,-0.2439411581,0.0107326703,-0.7633137703,-0.2145467550,0.3359025717,-0.0947357416,0.4288885593,-0.7618842721,0.6914108992,0.1633262038,-0.3192966878,0.5887957215,-0.0843668729,-1.0679260492,-0.2862397432,-0.1844027191,-0.3663129210,1.7409983873,-0.3368604183,-0.6888731718,-0.2729454041,-0.3551691771,-1.0015026331,1.6826350689,-0.6267942190,0.5608763099,-0.6940542459,0.1685214788,1.1360766888,0.3373552263,1.5740525723,0.0548046455,0.0616230853,0.0639977232,0.0612886287,-0.2947925329,0.5934869051,-0.3689011931
0.0008607105,-0.0476341993,0.0695185810,-0.1229520887,-0.9671964645,-0.7243739367,0.2966912091,1.1799534559,0.5014459491,0.0278552752,-0.2726967335,1.2145786285,-0.2022244632,1.0340929031,-0.1034358665,-0.3591947556,2.0267522335,0.9881568551,0.4683320522,-0.5426972508,0.0906869397,0.0602659024,7.2701778412,-0.7633137703,-0.2145467550,-0.0576358661,-0.5492569804,-0.6845392585,2.6129972935,-0.3453265429,-0.4389533103,-0.3192966878,-0.6155037284,-0.0843668729,1.7497838736,-0.5806345940,-0.2338023037,-0.5324949026,-1.0934745073,-0.4188512266,-0.6177982092,-0.2952398956,0.6819997430,-1.0565195084,0.1819282919,-0.6267942190,0.0843896121,1.4157311916,2.5884118080,-0.8965280056,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,0.0228604022,-0.4107915163,-0.1024516895
0.0000901966,-0.7136432528,-0.7615314722,-0.0450409539,-0.5511834621,-0.0289353132,0.0841816366,0.0983707979,1.0786532164,0.1218399704,-0.0681204796,0.3813729286,-0.3963768482,0.0718550682,-0.1694537699,-0.7722987533,0.1685207933,0.0067619896,-0.0736094192,-0.0032587694,-0.4204713404,-0.2450090051,-0.2787555754,0.4752847552,-0.2145467550,-0.2150512189,-0.5666544437,-1.0714902878,-0.3731201589,1.2716352940,0.1079593748,-0.3192966878,-0.4593366086,-0.0843668729,-0.9325987101,-0.4543689787,-0.2338023037,0.3815060258,-0.1486501694,-0.1821393520,-0.6094908118,-0.1821144670,-0.2514522970,0.4169848263,-0.3137859404,0.2040952891,-0.9568418860,-0.8860731125,-0.2654174566,0.9299076796,-0.3506384492,0.5542854071,0.0350381881,0.0121653732,0.5464102030,0.5828823447,-0.0279309619,-0.0480839200,-0.2864551246
0.0001381230,0.0286281090,0.5546863079,-0.2541762292,-0.3216386139,1.5389199257,0.7669960856,0.9042220712,-0.5653703809,-0.1487987190,-0.7754790783,0.5627980232,-0.4795847535,-0.5799830556,-0.5248126984,0.4027750492,-0.1947620511,-0.1502991915,-0.6407573819,-0.4752674401,-0.2289933562,-0.2123561949,-0.1973019391,1.0061124563,-0.2145467550,-0.5298819542,-0.1057770699,-0.0421514362,1.0297471285,-0.2642974257,0.1066285968,-0.3192966878,-0.1230564415,-0.0843668729,1.6142605543,-0.3423011601,-0.2338023037,-0.5324949026,-1.0934745073,-0.2209402770,-0.1571952105,-0.2863244414,-0.2514522970,0.7808475494,0.9322915077,-0.6267942190,-0.9424795508,-1.2137666941,-0.0489186198,0.2528940737,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.4419513941,-0.4107915163,-0.2696605623
0.0000179187,-1.1102061272,-0.8412929773,0.2310212255,-0.9227607846,0.1161576137,-0.8340006471,-0.2204546928,0.0261264127,-0.1020323858,-0.4958162010,0.2178325951,-0.4241133034,-0.6110228300,-0.4490035474,-0.8344225287,-0.2888498008,-0.1932240725,-0.6407573819,-0.6101270318,-0.3529003561,-0.2605074942,-0.2573011816,-0.7633137703,-0.2145467550,-0.6085896492,-0.4904976189,-0.9563539624,0.0560815334,-0.3358457685,-0.5213313103,-0.3192966878,-0.6931412220,-0.0843668729,-0.7846633196,-0.5855051875,-0.2338023037,-0.5324949026,-1.0934745073,-0.6132442951,-0.5680816174,-0.2899824083,-0.3551691771,-0.3267007470,0.0858693719,-0.6267942190,-0.8607212901,-0.9800335765,-0.4805874527,-0.7683086991,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.5796358585,-0.4107915163,-0.3846075237
0.0000324579,-0.3789182305,-0.1981529593,-0.4945507050,-0.5220770836,0.8232443333,0.0824912488,1.4403302670,0.0704139248,0.5715158582,-0.8906520605,-0.2563428879,-0.3963768482,-0.2075040489,-0.0802946836,0.7741702199,-0.6103159189,-0.2941717505,-0.6407573819,0.0641710237,-0.3224949837,-0.2409440130,-0.2840283215,1.5369403362,-0.2145467550,-0.3724665940,-0.5496409535,0.6286615133,-1.0867762566,-0.3479439914,1.1768023968,-0.3192966878,-0.7214477658,-0.0843668729,2.0405733585,-0.6158167720,-0.2338023037,-0.5324949026,-1.0934745073,-0.5787874460,-0.5584541559,-0.2474680692,-0.3551691771,0.8630083203,0.1639751643,-0.6267942190,-0.4835084081,0.7660909891,0.1420589238,-0.1729871482,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.1653291732,-0.4107915163,-0.1812926531
0.0000340586,0.4488938153,-0.2457415313,-0.4132231772,-0.7401978374,-0.0017935174,-0.8022102714,-0.8577487469,-0.6325834394,-0.7647013664,-1.0734002590,-0.7990050912,-0.2576965988,-0.0523041561,-0.2208270729,-0.4915199876,-0.3594155014,-0.2045230567,-0.6407573819,-0.4752674401,-0.1553802490,-0.2489339709,-0.2663168907,-0.5863711238,-0.2145467550,-0.4511743188,0.1262666434,0.0743084177,0.4376227856,-0.3385528028,-0.4950754344,-0.3192966878,-0.2933480442,-0.0843668729,-0.8952872753,-0.2023784965,-0.2338023037,-0.5324949026,-1.0934745073,-0.4371179342,0.6315195560,-0.2678260803,-0.2514522970,-0.9826477170,-0.7373740077,-0.4647433460,-0.6565607786,0.5397297740,-0.7456195354,-0.2794792354,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,0.3088683486,-0.4107915163,-0.3373431861
0.0014148739,-0.4593201876,0.0950949341,-0.2111304104,0.7917805314,2.0392725468,0.3308919072,1.4742922783,-0.7024085522,1.0090322495,0.4815623760,-0.6724352837,-0.4795852304,-0.1764636487,-0.3642546833,0.2120940387,0.8532693982,0.3939506114,-0.6407573819,0.6710395217,-0.1270212084,-0.2691110373,-0.2864134312,1.8908250332,-0.2145467550,0.8868561387,1.0749796629,-0.7359376550,0.6062142253,-0.2833701670,-0.5930874944,-0.3192966878,1.1237607002,-0.0843668729,2.2859015465,-0.2351554781,-0.2338023037,-0.5324949026,-0.1486501694,-0.3695098460,0.5540946722,-0.3008067608,-0.3551691771,1.5050688982,0.0588713214,-0.6267942190,-0.0061521055,1.4378280640,-0.7761050463,1.3525767326,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,-0.4706468880,-0.4107915163,-0.2050857991
0.0005983211,-0.6510756016,-0.6340724826,0.4849328697,0.4802177250,-1.0395163298,-0.8272098899,1.1766774654,-0.9640402198,4.0611224174,2.2420980930,1.0779387951,0.3802327514,0.0408155061,0.2482670248,0.0180362221,-0.0170409977,-0.0998585671,0.3296958804,1.1430482864,0.5913405418,0.1214467287,0.0751055479,5.6066207886,0.3696140051,1.8313487768,-0.4381572008,0.3511973619,0.0611669645,-0.0083755003,-0.4851532876,-0.3192966878,-0.4451034963,-0.0843668729,-0.0465706065,0.2982779145,0.5330917239,4.5360550880,1.7409983873,-0.4951510131,-0.4172378480,0.6538296938,0.6819996238,1.9521490335,0.9971554875,0.0795273259,-0.2594391406,-0.7551967502,0.0536105148,4.0919570923,0.2431499064,-0.4489249587,1.5814001560,-0.0203321949,-0.0601554215,3.0323879719,1.2801084518,-0.4107915163,0.1807286888
0.0000955056,-0.1892938018,0.0898398831,-0.2519249022,-0.0273178257,0.4661263227,-0.1155889630,1.0198777914,-0.6505048275,-0.1259991974,0.5791715980,0.8706787825,-0.4518487751,-0.1764642149,-0.0471199900,0.5942917466,-0.5815669298,-0.2891872823,0.1910597235,-0.4752674401,-0.2232455760,-0.2314922065,-0.2162179500,-0.7633137703,-0.2145467550,-0.2937589586,-0.4223771095,0.7467273474,-0.4647732973,-0.3320072591,1.0542204380,-0.3192966878,-0.0244938750,-0.0843668729,-0.3861612380,-0.1234037280,-0.2246738672,1.2955065966,-1.0934745073,-0.7258828878,-0.7114899158,0.0517212003,-0.3551691771,2.6413655281,0.0976186469,1.2572417259,0.1167741418,-1.1828315258,0.2133089453,0.0576595999,2.5626430511,0.4689033926,2.8095092773,0.2415318042,-0.0668326095,2.0429832935,-0.0184365697,-0.4107915163,-0.1177099869
0.0001533169,1.9466532469,-0.3756511807,-0.3533634245,-0.1475440115,-0.0796862468,1.2414264679,-0.5690650344,-0.0018584573,-0.7418981791,-0.1398644745,-0.5789363980,0.5189130306,0.0097756656,0.1740677208,0.3296543658,-0.5894075632,-0.2819201350,1.8546936512,-0.5426972508,-0.4493271708,-0.1783763468,-0.3010295630,-0.7633137703,-0.2145467550,-0.6872973442,0.2630053163,2.0545394421,0.8461909294,-0.3653623760,0.8114629388,-0.3192966878,0.8851016164,-0.0843668729,-1.0433974266,0.9279794097,-0.2338023037,-0.4494038820,-1.0934745073,-0.7592085004,-0.3676833212,-0.2700365782,-0.3551691771,0.0562962294,-0.2009714842,-0.6267942190,-0.8434786797,1.1235646009,-0.7002972960,0.0163144805,0.4089091420,1.2376601696,-0.1539710462,-0.0392522290,0.8829352260,0.8474549055,-0.5686552525,0.9072964191,0.2334848642
0.0005689055,-0.3018002212,0.4153360724,-0.2391312867,-0.8691379428,-0.6542868614,0.2735044956,-0.3487245142,-0.3457924724,-0.4395165443,-0.9810594320,-0.8264775872,-0.2576965988,0.0408155061,-0.4259678721,-0.8340039253,0.1240905002,0.0625878200,-0.6407573819,-0.4078376293,0.2423766702,-0.2307285815,-0.1096284539,-0.7633137703,-0.2145467550,0.4933180511,-0.2077282518,-0.7848080397,0.0802086815,-0.2669681609,0.5113043189,1.8249226809,-0.4199088812,-0.0843668729,-1.0361773968,-0.5364972353,-0.2338023037,-0.5324949026,-0.1486501694,1.9090055227,-0.5657942891,-0.2399443537,-0.3551691771,1.0721319914,0.2346085757,-0.6267942190,-0.6686735749,-0.4938185513,-0.7343260050,0.4203800559,-0.5581960678,-0.6504665613,-0.4413180649,-0.1514956504,-0.1775615960,-0.5215637088,0.7205517888,-0.4107915163,-0.0966251642
